"Country.Name","Year","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19.","Foreign.direct.investment..net.inflows....of.GDP.","GDP..current.US..","GNI..current.US..","Gross.national.expenditure....of.GDP.","Mobile_Cellular","Mobile_Cellular_Per100","Internet_Usage","Access_Electricity","Access.to.electricity..urban....of.urban.population.","Adjusted.savings..net.national.savings....of.GNI.","Employers..total....of.total.employment...modeled.ILO.estimate.","Foreign.direct.investment..net..BoP..current.US..","Labor.force..female....of.total.labor.force.","Urban.population....of.total.population.","Urban.population.growth..annual...","Compulsory.education..duration..years.","Access.to.electricity..rural....of.rural.population.","Fixed.broadband.subscriptions","Fixed_Broadband","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Adjusted.net.national.income..current.US..","Communications_Imports","Cost.of.business.start.up.procedures....of.GNI.per.capita.","GNI..constant.2015.US..","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Adjusted.net.national.income.per.capita..annual...growth.","Employment.to.population.ratio..ages.15.24..total......national.estimate.","Gini_Index","Poverty_Rate","Poverty_Gap","Labor.force.with.basic.education....of.total.working.age.population.with.basic.education.","Labor.force.with.advanced.education....of.total.working.age.population.with.advanced.education.","School.enrollment..tertiary....gross.","School.enrollment..primary.and.secondary..gross...gender.parity.index..GPI.","Educational.attainment..at.least.completed.lower.secondary..population.25...total......cumulative.","International.tourism..expenditures..current.US..","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Primary.completion.rate..total....of.relevant.age.group.","Adolescents.out.of.school....of.lower.secondary.school.age.","Internet_Female","Internet_Male","Internet_Gender_Gap","Mobile_Penetration_Ratio","Connectivity_Score","Log_Internet_Usage","Log_Mobile_Cellular","Log_Poverty_Gap","Log_Communications_Imports","Log_Fixed_Broadband","Poverty_Quartile","Internet_Level","Digital_Divide","Mobile_Internet_Interaction","Broadband_Mobile_Interaction","Poverty_Internet_Impact","Gini_Internet_Impact","Internet_Gender_Gap_Cat","Mobile_Penetration_Level","Connectivity_Level","Poverty_Connectivity_Group","Scaled_Internet_Usage","Scaled_Mobile_Cellular_Per100","Scaled_Fixed_Broadband","Scaled_Poverty_Gap","Scaled_Gini_Index","Scaled_Communications_Imports"
"Slovak Republic",2014,23.01,-0.36,1.01e+11,1e+11,95.23,6380000,117.69,79.98,100,100,6.33,3.09,642121248.2,45,54,-0.16,10,100,1190000,22,39.1,43.46,82514301615,43.49,1.5,83819794511,31.66,2.37,23.19,26.1,0.7,0.4,20.31,74.21,53.88,1,99.34,2.582e+09,3564,657.73,93,3.67,79.43,80.56,1.13,1.1769,73.2233333333333,4.39420221060402,15.6686788120608,0.336472236621213,3.79526444481795,3.13549421592915,3,"Very High","Above Average",94.128462,2589.18,79.66008,59.10522,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",0.805764983449529,0.019675607837402,0.172220216234202,-0.246774241332266,-1.23821415073503,0.321785953798221
"Slovak Republic",2015,24.19,1.71,88900883131,86733263301,96.99,6680000,123.06,77.63,100,100,6.78,3.12,-102094545.7,45.05,53.89,-0.11,10,100,1270000,23.5,37.8,42.98,71566116397,43.06,1.5,86733263301,31.78,3.68,23.35,26.5,0.7,0.3,20.44,74.12,52.72,1,99.27,2.266e+09,5795,1068.44,93.85,4.07,76.87,78.42,1.55,1.2306,74.73,4.36475330600342,15.7146286952134,0.262364264467491,3.7855523413742,3.19867311755068,3,"Very High","Above Average",95.531478,2891.91,77.39711,57.05805,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",0.707007051009807,0.234454985787986,0.291136414539007,-0.340324222413769,-1.18455013615975,0.292687621189783
"Slovak Republic",2016,26.22,5.27,89952699525,87583418795,97.1,6990000,128.7,80.48,100,100,4.78,3.19,-669237899.2,45.23,53.81,-0.03,10,100,1340000,24.63,38.43,45.91,72101649694,46,1.1,87894197676,32.42,0.98,25.21,25.2,1.4,1.1,20.28,74.35,50.3,1,99.3,2.42e+09,17600,3240.78,93.72,4.26,79.29,81.7,2.41,1.287,77.9366666666667,4.4003575913586,15.7599912572715,0.741937344729377,3.85014760171006,3.24376354037598,3,"Very High","Above Average",103.57776,3169.881,79.59472,60.19904,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",0.826777309500533,0.46003332687575,0.380719950595293,0.408075626238257,-1.35895818352941,0.491639011582359
"Slovak Republic",2017,26.93,4.42,95649966261,93926182365,97.91,7120000,130.86,81.63,100,100,4.77,3.06,-2726796237,45.4,53.75,0.05,10,100,1410000,25.86,41.84,44.8,77501395416,44.9,1.1,90800142859,33.18,3.38,26.9,23.2,0.2,0.1,21.64,74.07,49.13,1.01,99.28,2.599e+09,37877,6963.67,94.31,4.48,80.28,83,2.72,1.3086,79.45,4.41437281071309,15.7784184238376,0.0953101798043249,3.8264651170665,3.29063819109509,2,"Very High","Above Average",106.821018,3384.0396,81.54837,62.69184,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",0.875105659417843,0.546425031973193,0.478231233205234,-0.527424184576776,-1.62727825640581,0.417201416537518
"Slovak Republic",2018,26.81,2.12,1.06e+11,1.04e+11,98.13,7240000,132.95,80.45,100,100,5.68,2.93,-1292870176,45.18,53.73,0.09,10,100,1510000,27.7,43.14,44.47,86557273960,44.57,1,94140235998,32.29,3.97,27.46,25,0.2,0.1,21.26,73.71,47.81,1.01,99.27,2.823e+09,70772,12993.39,92.13,4.57,80.39,80.51,0.120000000000005,1.3295,80.3666666666667,4.39998933504805,15.7951319024834,0.0953101798043249,3.81924960527579,3.35689712276558,2,"Very High","Above Average",106.958275,3682.715,80.36955,60.3375,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",0.825516569937473,0.63001700588692,0.624101769792461,-0.527424184576776,-1.38579019081705,0.394870138024065
"Slovak Republic",2019,26.88,2.16,1.06e+11,1.03e+11,99.68,7400000,135.67,82.85,100,100,3.8,2.99,-2450723016,45.24,53.73,0.14,10,100,1590000,29.18,43.36,45.17,85375444091,45.22,1,95467501889,29.68,1.15,24.9,23.2,0.1,0,21.37,74.75,48.19,1.01,99.02,2.811e+09,109581,20091.32,91.52,4.58,82.32,83.4,1.08000000000001,1.3567,82.5666666666667,4.42902948826922,15.8169906933095,0,3.83341260484623,3.4071794533397,2,"Very High","Above Average",112.402595,3958.8506,82.85,63.6288,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",0.926375734982294,0.738806560454068,0.741432418786535,-0.620974165658279,-1.62727825640581,0.438855989641471
"Slovenia",2008,5.61,1.94,55779427740,54319399961,102.11,2050000,101.03,58,100,100,9.77,1.64,251496854.2,46.03,52.21,0.59,9,100,425000,21,31.98,45.78,44236309256,46.94,0.1,43920602561,42.88,2.08,38.41,23.7,0,0,34.81,79.73,88.6,1,95.17,1.611e+09,NA,NA,94.38,2.25,56.92,58.42,1.5,1.0103,60.01,4.07753744390572,14.5333508389194,0,3.86995022900624,3.09104245335832,1,"High","Below Average",58.5974,2121.63,58,44.254,"Low_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.117936869752632,-0.646660413886384,0.0929427506976652,-0.620974165658279,-1.56019823818671,0.555249320075223
"Slovenia",2009,5.59,-0.69,50567734886,49729127534,98.59,2100000,102.68,64,100,100,3.02,2.61,686974773.6,46.03,52.43,1.33,9,100,449000,22.06,30.01,42.57,39849412344,44.05,0,41818719150,40.88,-7.26,35.32,24.8,0,0,34.67,79.55,87.97,1,95.6,1.771e+09,NA,NA,95.74,2.19,62.88,65.68,2.8,1.0268,62.9133333333333,4.17438726989564,14.557448378884,0,3.80777298405435,3.13809951484091,1,"High","Above Average",65.7152,2265.1208,64,48.128,"Low_Gap","Adequately_Penetrated",2,"Medium_Balance",0.134211042859422,-0.580666750270282,0.176976864166394,-0.620974165658279,-1.41262219810469,0.35968145673014
"Slovenia",2010,5.32,0.66,48208240226,47569634554,98.94,2120000,103.14,70,100,100,2.03,3.19,-119592949.3,45.84,52.66,0.86,9,100,471000,23.01,28.35,43.73,37901850916,44.83,0,41486366783,39.93,-1.82,34.08,24.9,0,0,34.66,79.49,90.25,1,95.43,1.642e+09,684,333.89,97.59,2.34,67.54,72.21,4.66999999999999,1.0314,65.3833333333333,4.26267987704132,14.5669271183462,0,3.82493889852103,3.17847041023316,1,"High","Above Average",72.198,2373.2514,70,52.57,"Medium_Gap","Adequately_Penetrated",2,"Medium_Balance",0.386358955471477,-0.562268516777309,0.252290456426104,-0.620974165658279,-1.39920619446087,0.412464478671028
"Slovenia",2011,5.16,1.7,51583869785,50883600761,98.78,2170000,104.99,67.34,100,100,1.57,2.65,-889966723.1,45.94,52.88,0.63,9,100,494000,24.13,29.04,45.41,40461299931,46.45,0,41457432906,37.42,-0.49,31.54,24.9,0,0,30.97,79.51,87.19,1,96.02,1.727e+09,1025,499.31,97.33,2.16,63.51,71.13,7.62,1.0499,65.4866666666667,4.22449524668715,14.590238186346,0,3.85967652505594,3.2240623515555,1,"High","Above Average",70.700266,2533.4087,67.34,50.57234,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",0.274573380880133,-0.488275621207741,0.341081217827025,-0.620974165658279,-1.39920619446087,0.522090755009794
"Slovenia",2012,4.81,0.07,46577793184,45851550970,96.6,2240000,108.3,68.35,100,100,-0.72,2.17,-599751609.3,46.13,53.11,0.63,9,100,509000,24.81,31.01,49.71,35958281524,50.49,0,39982509711,34.37,-5.16,27.3,25.6,0,0,29.89,77.83,89.02,1,96.87,1.508e+09,1990,967.35,97.19,2.23,66.17,70.47,4.3,1.083,67.1533333333333,4.23916614676084,14.6219868702597,0,3.94138761405805,3.25076201373052,1,"High","Above Average",74.02305,2686.923,68.35,50.8524,"Medium_Gap","Adequately_Penetrated",2,"Medium_Balance",0.317018279503162,-0.355888332377865,0.39498989439187,-0.620974165658279,-1.30529416895413,0.795479740447211
"Slovenia",2013,4.76,0.21,48415657265,47767746833,95.32,2280000,110.19,72.68,100,100,0.79,2.42,-71937722.43,45.78,53.33,0.56,9,100,525000,25.51,32.47,49.49,37458819963,50.13,0,39855287416,33.83,-0.43,26.53,26.2,0,0,29.56,76.54,87.86,1.01,97.15,1.559e+09,2504,1215.56,97.28,2.35,71.36,73.96,2.59999999999999,1.1019,69.46,4.29973139194705,14.639686439527,0,3.93437140909191,3.27752202030093,1,"High","Above Average",80.086092,2810.9469,72.68,53.63784,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.498985023104862,-0.280295590417604,0.450484120267446,-0.620974165658279,-1.22479814709121,0.771118345705263
"Slovenia",2014,4.97,2.04,49997186439,49538339539,93.25,2330000,112.12,71.59,100,100,3.77,2.28,-806715006.3,45.97,53.56,0.52,9,100,556000,27,33.18,48.83,39072328486,49.44,0,41430992104,33.6,4.46,26.81,25.7,0,0,31.53,77.02,84.38,1.01,97.59,1.646e+09,3213,1558.21,97.5,2.27,71.83,71.35,-0.480000000000004,1.1212,70.2366666666667,4.28482717129675,14.6613792547263,0,3.92078451109672,3.3322045101752,1,"High","Above Average",80.266708,3027.24,71.59,53.19137,"Female_Higher","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.453178152313672,-0.203103002066649,0.568607543916886,-0.620974165658279,-1.29187816531031,0.724425672449862
"Slovenia",2015,4.68,4.01,43107506024,41777966742,92,2350000,113.12,73.1,100,100,2.6,2.49,-1404352738,45.9,53.78,0.49,9,100,569000,27.62,33.29,48.56,32810818836,49.27,0,41777966742,35.35,0.32,29.59,25.4,0,0,29.18,77.06,82.2,1.01,98.11,1.37e+09,4517,2188.97,98.25,2.39,70.85,75.29,4.44000000000001,1.1312,71.28,4.30541553230204,14.6699263116522,0,3.91740847770448,3.3541057741283,1,"High","Above Average",82.69072,3124.3744,73.1,54.5326,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.516635376987705,-0.163106842299315,0.617759572549538,-0.620974165658279,-1.33212617624177,0.712921680488387
"Slovenia",2016,4.29,3.23,44766722791,43632048586,91.46,2390000,114.15,75.5,100,100,3.53,2.7,-968692741.6,46.44,54.02,0.52,9,100,589000,28.59,34.6,47.8,34571099506,48.61,0,43541187985,33.75,5.07,28.61,24.8,0,0,26.48,78.12,79.47,1.02,97.62,1483800049,11628,5630.88,96.56,2.5,74.09,76.86,2.77,1.1415,72.7466666666667,4.33729074083249,14.6868043423176,0,3.90419242631296,3.38743646641212,1,"Very High","Above Average",86.18325,3263.5485,75.5,56.776,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.617494542032527,-0.12191079773896,0.694658714119979,-0.620974165658279,-1.41262219810469,0.668259123461482
"Slovenia",2017,4.18,2.46,48589100043,47713353120,91.02,2440000,116.43,78.89,100,100,7.29,2.62,-565155753.7,46.41,54.27,0.53,9,100,602000,29.18,34.47,47.55,38218334453,48.27,0,45811599746,39.13,6.3,34.73,24.2,0,0,27.86,79.9,79.27,1.01,97.77,1641099976,40489,19594.09,97.47,1.98,78.32,79.43,1.11000000000001,1.1643,74.8333333333333,4.38065068849395,14.7075090071054,0,3.89731537655587,3.4071794533397,1,"Very High","Above Average",91.851627,3397.4274,78.89,59.79862,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.759958112658338,-0.0307195534694386,0.741432418786535,-0.620974165658279,-1.49311821996761,0.645251139538531
"Slovenia",2018,4.17,2.84,54177882426,53372127792,91.56,2470000,117.09,79.75,100,100,8.77,2.53,-1089237503,45.94,54.54,0.86,9,100,613000,29.61,34.52,48.1,43089724467,48.94,0,47996005397,38.56,5.22,35.16,24.6,0,0,27.54,80.06,77.3,1.01,97.89,1864300049,68476,33018.08,97.8,1.39,77.57,81.86,4.29000000000001,1.1709,75.4833333333333,4.39135796210277,14.7197291134624,0,3.91082228485163,3.42132675295732,1,"Very High","Above Average",93.379275,3467.0349,79.75,60.1315,"Medium_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.796099313466066,-0.00432208802299823,0.775521728967246,-0.620974165658279,-1.43945420539233,0.690590401974934
"Slovenia",2019,4.46,3.96,54386654314,53555776974,91.41,2510000,118.89,83.11,100,100,8.47,2.93,-856937641.8,45.97,54.82,1.21,9,100,628000,30.14,35.78,48.71,43437488661,49.43,0,49779202310,36.22,3.47,33.27,24.4,0,0,25.19,80.46,76.47,1.01,98.17,1771699951,88819,42529.99,97.25,1.26,81.96,84.21,2.25,1.1889,77.38,4.43212546597435,14.7357937095143,0,3.92058623608863,3.43849316640585,1,"Very High","Above Average",98.809479,3583.3446,83.11,62.83116,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",0.937302144528817,0.067670999558203,0.817538785701611,-0.620974165658279,-1.46628621267997,0.723748967040364
"Spain",2008,13.37,4.54,1.63e+12,1.59e+12,104.74,49600000,107.96,59.6,100,100,5.86,5.69,1691416117,43.01,77.98,1.9,10,100,9140000,19.76,48.65,74.8,1.36e+12,NA,14.9,1.22e+12,47.72,-1.77,36.05,34.2,0.5,0.3,48.26,82.42,69.4,1.03,65.62,NA,NA,NA,99.23,0.34,55.98,63.19,7.21,1.0796,62.44,4.10429489307527,17.7195014118564,0.262364264467491,NA,3.03302805829769,2,"High","Below Average",64.34416,2133.2896,59.4212,39.2168,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",-0.0506974263894178,-0.369487026698759,-0.00536130656764015,-0.340324222413769,-0.151517855585614,NA
"Spain",2009,11.98,0.64,1.49e+12,1.46e+12,100.87,51100000,110.1,62.4,100,100,4.66,5.61,6148530894,43.87,78.21,1.19,10,100,9800000,21.02,47.77,75.11,1.24e+12,NA,15,1.19e+12,45.1,-2.9,28.08,34.9,0.8,0.5,48.47,82.23,71.43,1.02,66.46,NA,NA,NA,98.52,0.27,59.52,65.7,6.18,1.101,64.5066666666667,4.14946386144318,17.7492950747434,0.405465108108164,NA,3.09195113129453,3,"High","Above Average",68.7024,2314.302,62.088,40.6224,"High_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.0669715994962077,-0.283895244796664,0.094528300008396,-0.153224260250763,-0.0576058300788741,NA
"Spain",2010,10.89,2.57,1.42e+12,1.4e+12,101.02,51400000,110.34,65.8,100,100,3.64,5.5,1231202629,44.44,78.44,0.76,10,100,10700000,22.74,48.8,74.14,1.19e+12,NA,15.1,1.19e+12,42.75,-0.89,25.02,35.2,0.7,0.5,48.14,82.55,76.38,1.01,67.39,NA,9644,207.06,99.2,0.3,63.77,69.29,5.52,1.1034,66.2933333333333,4.2017030805426,17.7551487498806,0.405465108108164,NA,3.16716138918152,3,"High","Above Average",72.60372,2509.1316,65.471,42.6384,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.209855416643039,-0.274296166452503,0.230885540731239,-0.153224260250763,-0.0173578191474136,NA
"Spain",2011,9.76,1.81,1.48e+12,1.45e+12,99.72,52600000,112.54,67.09,100,100,2.42,5.16,18152678384,45.01,78.67,0.65,10,100,11200000,23.76,49.19,74.8,1.23e+12,NA,4.7,1.17e+12,40.9,-2.88,22.01,35.7,1.1,0.8,47.87,81.88,80.72,1,68.8,NA,12387,265,96.49,1.44,64.39,69.79,5.40000000000001,1.1254,67.7966666666667,4.22083035949488,17.7782266967193,0.587786664902119,NA,3.2092294478164,3,"High","Above Average",75.503086,2673.9504,66.55328,43.13887,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.264067217854631,-0.186304614964368,0.311748555578507,0.127425682993747,0.0497221990716864,NA
"Spain",2012,9.08,1.57,1.32e+12,1.31e+12,97.93,50700000,108.36,69.81,100,100,2.56,5.19,-23366093923,45.55,78.9,0.36,10,100,11500000,24.51,49.6,75.14,1.1e+12,NA,5,1.14e+12,38.97,-2.64,18.37,35.4,0.9,0.6,47.92,81.85,82.89,1,69.87,NA,18879,403.63,96.81,2.11,66.81,72.14,5.33,1.0836,67.56,4.26000023366368,17.7414364882853,0.470003629245736,NA,3.23907053215372,3,"High","Above Average",75.646116,2655.9036,69.39114,45.09726,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.378374271572096,-0.353488562791825,0.371206654730909,-0.0596742791692593,0.00947418814022587,NA
"Spain",2013,8.38,3.49,1.36e+12,1.35e+12,96.07,50200000,107.63,71.64,100,100,3.35,5.09,-14263389022,45.88,79.13,-0.04,10,100,12300000,26.15,31.32,48.12,1.13e+12,43.85,5,1.13e+12,37.85,-0.47,16.85,36.2,1.1,0.7,47.1,82.27,85.21,1.01,71.99,NA,22766,488.33,96.59,2.35,69.47,73.68,4.21000000000001,1.0763,68.4733333333333,4.28551573429304,17.7315256045823,0.53062825106217,3.8033235885048,3.30137704637994,3,"High","Above Average",77.106132,2814.5245,71.13852,45.70632,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.455279384918772,-0.382685759421979,0.501221698210829,0.0338757019122439,0.116802217290786,0.346147348540169
"Spain",2014,8.07,2.4,1.37e+12,1.37e+12,96.9,50800000,109.34,76.19,100,100,3.66,5.06,12972045516,46.03,79.37,0,10,100,13000000,27.84,32.62,46.48,1.15e+12,42.11,4.5,1.15e+12,35.89,1.75,16.8,36.1,0.8,0.4,51.47,81.02,88,1.01,73.71,NA,29090,625.85,96.52,2.63,74.45,77.94,3.49,1.0934,71.1233333333333,4.34626991496176,17.7434069322337,0.336472236621213,3.76375498875904,3.36176331241675,3,"Very High","Above Average",83.306146,3044.0256,75.88524,48.68541,"Medium_Gap","Adequately_Penetrated",3,"Medium_Balance",0.646491551982914,-0.314292326219837,0.635200614967576,-0.246774241332266,0.103386213646966,0.22840060728742
"Spain",2015,7.63,1.93,1.2e+12,1.2e+12,96.96,51100000,109.99,78.69,100,100,5.36,4.97,33299356666,46.15,79.6,0.22,10,100,13500000,29.01,33.29,46.02,1.01e+12,41.97,4.4,1.2e+12,34.72,4.87,17.94,36.2,0.9,0.6,50.94,80.91,88.57,1,74.81,NA,41316,889.57,96.1,2.86,77.06,80.34,3.28,1.0999,72.5633333333333,4.37814410740966,17.7492950747434,0.470003629245736,3.7605021977869,3.40153065945228,3,"Very High","Above Average",86.551131,3190.8099,78.21786,50.20422,"Medium_Gap","Adequately_Penetrated",3,"Medium_Balance",0.751553182237936,-0.288294822371071,0.727955249645324,-0.0596742791692593,0.116802217290786,0.218926731554441
"Spain",2016,7.26,3.59,1.23e+12,1.24e+12,96.01,51500000,110.86,80.56,100,100,6.41,4.96,12384254172,46.37,79.84,0.38,10,100,14100000,30.2,34.14,47.48,1.05e+12,43.16,4.3,1.24e+12,33.1,3.55,18.39,35.8,1.1,0.7,49.58,81.11,89.81,1.01,75.8,NA,128415,2762.56,94.7,3.02,78.62,82.53,3.91,1.1086,73.8733333333333,4.40133894570625,17.7570923850514,0.53062825106217,3.78781940196884,3.44041809481544,3,"Very High","Above Average",89.308816,3347.972,79.99608,51.71952,"Medium_Gap","Adequately_Penetrated",3,"Medium_Balance",0.830139281668694,-0.25349816337349,0.822295433633803,0.0338757019122439,0.0631382027155057,0.299454675284769
"Spain",2017,6.93,2.4,1.31e+12,1.31e+12,96.4,52500000,112.71,84.6,100,100,6.86,4.97,14575952991,46.36,80.08,0.53,10,100,14700000,31.3,32.55,45.6,1.11e+12,41.61,4.1,1.27e+12,33.36,2.56,20.49,34.7,0.7,0.5,49.04,79.89,91.89,1.02,77.52,NA,337663,7247.04,96.68,2.98,83.75,85.47,1.72,1.1271,76.2033333333333,4.4496852831477,17.7763237466095,0.405465108108164,3.75208896751182,3.47506723022861,3,"Very High","Above Average",95.35266,3527.823,84.177,55.2438,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",0.99991887616081,-0.179505267803922,0.909500645723993,-0.153224260250763,-0.0844378373665135,0.194565336812493
"Spain",2018,6.18,4.12,1.42e+12,1.42e+12,97.28,54200000,115.75,86.11,100,100,7.11,4.97,-20511155392,46.37,80.32,0.74,10,100,15200000,32.23,33.04,46.13,1.21e+12,42.3,4,1.3e+12,33.01,1.86,21.67,34.7,0.8,0.5,48.2,80.12,92.17,1.02,77.72,NA,528944,11302.76,95.67,2.9,85.6,86.62,1.02000000000001,1.1575,78.03,4.4671716878308,17.8081914848601,0.405465108108164,3.76815263500844,3.5034530823665,3,"Very High","Above Average",99.672325,3730.6225,85.67945,56.22983,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",1.06337610083484,-0.057916942111226,0.983228688672972,-0.153224260250763,-0.0844378373665135,0.241258010067893
"Spain",2019,5.94,1.86,1.39e+12,1.4e+12,97.06,55400000,117.45,90.72,100,100,7.69,4.83,8921032437,46.61,80.57,1.02,10,100,15600000,32.92,34.25,47.46,1.18e+12,43.38,3.9,1.32e+12,33.01,1.22,22.27,34.3,0.8,0.5,47.47,79.41,91.02,1.02,79.84,NA,834027,17694.49,96.64,2.85,90.74,90.69,-0.0499999999999972,1.1745,80.3633333333333,4.5187404579897,17.8300901697681,0.405465108108164,3.79278891750445,3.5240048109237,3,"Very High","Above Average",106.55064,3866.454,90.2664,59.60304,"Female_Higher","Adequately_Penetrated",4,"Medium_Balance",1.25710974702511,0.010076529493242,1.03793013989318,-0.153224260250763,-0.138101851941794,0.314342194293737
"Sweden",2008,5.95,8,5.18e+11,5.36e+11,94.39,10000000,108.5,90,100,100,15.2,3.77,-6671950489,47.43,84.75,0.97,9,100,2900000,31.48,55.93,49.93,4.5e+11,50.1,0.6,4.64e+11,52.84,-1.59,42.16,28.1,0.6,0.4,47.77,84.07,71.16,0.99,85.78,1.4622e+10,NA,NA,99.88,1.67,87.75,90.47,2.72,1.085,76.66,4.51085950651685,16.1180957509583,0.336472236621213,3.93378449720966,3.48062451529348,3,"Very High","Above Average",97.65,3415.58,89.64,64.71,"Low_Gap","Adequately_Penetrated",3,"Medium_Balance",1.22685199751166,-0.347889100424398,0.92377058952057,-0.246774241332266,-0.969894077858634,0.769088229476767
"Sweden",2009,6.06,2.05,4.37e+11,4.47e+11,94.6,10400000,112.24,91,100,100,9.45,3.76,17513961647,47.39,84.9,1.04,9,100,2950000,31.67,59.39,53.71,3.69e+11,53.91,0.6,4.4e+11,51.02,-7.35,38.25,27.3,0.5,0.3,46.5,83.64,71.01,0.99,86.44,1.2075e+10,NA,NA,99.34,2.66,90.45,91.31,0.859999999999999,1.1224,78.3033333333333,4.52178857704904,16.1573164602654,0.262364264467491,4.00569548129078,3.48645722561298,2,"Very High","Above Average",102.1384,3554.6408,90.727,66.157,"Low_Gap","Adequately_Penetrated",3,"High_Access_Low_Poverty",1.26887664961367,-0.198303462894569,0.938833307972512,-0.340324222413769,-1.07722210700919,1.02691299049572
"Sweden",2010,6.26,0.13,4.96e+11,5.09e+11,94.89,11000000,117.17,90,100,100,11.95,3.92,21497722411,47.15,85.06,1.03,9,100,3000000,31.98,61.48,50.35,4.24e+11,50.54,0.6,4.67e+11,51.63,5.81,38.84,27.7,0.5,0.4,46.68,83.08,73.08,0.99,87.07,1.3973e+10,11265,1201.2,99,2.82,91.61,92.4,0.790000000000006,1.1717,79.7166666666667,4.51085950651685,16.2134059216717,0.336472236621213,3.94235820522422,3.49590131713145,2,"Very High","Above Average",105.453,3747.0966,89.64,65.07,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.22685199751166,-0.00112239524161158,0.963409322288838,-0.246774241332266,-1.02355809243391,0.798863267494703
"Sweden",2011,6.25,1.22,5.74e+11,5.86e+11,95.25,11500000,120.99,92.77,100,100,12.23,3.67,16794642421,47.27,85.3,1.04,9,100,3030000,32.04,62.2,50.95,4.88e+11,51.12,0.6,4.77e+11,52.98,1.42,40.9,27.6,0.6,0.4,46.94,82.53,71.92,0.99,87.7,NA,16174,1711.68,97.79,4.2,92.01,93.51,1.5,1.2099,81.9333333333333,4.54084497543153,16.25785768029,0.336472236621213,3.95354875225664,3.49771894865278,3,"Very High","Above Average",112.242423,3876.5196,92.39892,67.16548,"Low_Gap","Adequately_Penetrated",4,"Medium_Balance",1.34326028383423,0.151662935069604,0.96816597022103,-0.246774241332266,-1.03697409607773,0.83811218124562
"Sweden",2012,5.88,0.77,5.52e+11,5.65e+11,95.23,11800000,123.99,93.18,100,100,10.48,3.77,13221654816,47.37,85.62,1.12,9,100,3070000,32.28,62.32,51.27,4.71e+11,51.45,0.6,4.75e+11,52.58,-1.25,40.16,27.6,0.5,0.3,46.76,82.75,68.74,0.99,88.33,NA,22775,2392.49,99.28,2.32,91.8,94.52,2.72,1.2399,83.15,4.54520784481541,16.2836101741817,0.262364264467491,3.95986033484231,3.50495661595301,2,"Very High","Above Average",115.533882,4002.3972,92.90046,67.46232,"Low_Gap","Adequately_Penetrated",4,"High_Access_Low_Poverty",1.36049039119605,0.271651414371607,0.987192561949799,-0.340324222413769,-1.03697409607773,0.860443459759072
"Sweden",2013,5.77,0.25,5.87e+11,6e+11,95.76,12000000,124.52,94.78,100,100,10.17,3.81,26562451327,47.39,85.94,1.22,9,100,3150000,32.79,62.01,55.93,5e+11,51.73,0.6,4.8e+11,54.5,0.32,41.67,28.8,0.7,0.5,46.42,83.02,65.78,1.1,88.93,NA,25830,2690.52,99.46,0.93,94.48,95.08,0.599999999999994,1.2452,84.03,4.56205389491446,16.3004172910856,0.405465108108164,3.96518455354238,3.5201649007262,3,"Very High","Above Average",118.020056,4083.0108,94.3061,67.48336,"Low_Gap","Adequately_Penetrated",4,"Medium_Balance",1.42772983455926,0.292849379048294,1.02762406937343,-0.153224260250763,-0.875982052351894,0.879391211225031
