"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile"
100,100,100,36.4331785714286,48.8,74.14,35.2,65.8,9644,207.06,0.7,0.5,63.77,69.29,51400000,110.34,4.2017030805426,4.61512051684126,3.58905911883173,0.53062825106217,4.71258858275536,0.405465108108164,3.62255743873369,0.778353426068665,0.63773428042282,-0.221431751327653,-0.665719518798752,0.288932503169124,-0.483672880538822,-1.17503342320873e-14,3520,50,2397.30315,6580,3883.968,1
100,100,100,36.4331785714286,49.19,74.8,35.7,67.09,12387,265,1.1,0.8,64.39,69.79,52600000,112.54,4.22083035949488,4.61512051684126,3.60277675506052,0.741937344729377,4.73215519774258,0.587786664902119,3.62255743873369,0.823871383451,0.63773428042282,-0.112866901220844,-0.612955002772476,0.341738991873853,-0.384755915097903,-1.17503342320873e-14,3570,80,2444.30195035714,6709,4017.678,1
100,100,100,36.4331785714286,49.6,75.14,35.4,69.81,18879,403.63,0.9,0.6,66.81,72.14,50700000,108.36,4.26000023366368,4.61512051684126,3.5945687746427,0.641853886172395,4.69464519241569,0.470003629245736,3.62255743873369,0.919847231574991,0.63773428042282,-0.17800581128493,-0.639337260785614,0.241406663334868,-0.450700558725182,-1.17503342320873e-14,3540,60,2543.40019607143,6981,3835.944,1
100,100,100,43.85,31.32,48.12,36.2,71.64,22766,488.33,1.1,0.7,69.47,73.68,50200000,107.63,4.28551573429304,4.61512051684126,3.6163087612791,0.741937344729377,4.68794761244566,0.53062825106217,3.8033235885048,0.984419217629,0.63773428042282,-0.00430205111403542,-0.612955002772476,0.223884510264662,-0.417728236911543,0.490611620325361,3620,70,3141.414,7164,3896.206,1
100,100,100,42.11,32.62,46.48,36.1,76.19,29090,625.85,0.8,0.4,74.45,77.94,50800000,109.34,4.34626991496176,4.61512051684126,3.61361696961339,0.587786664902119,4.70356650784428,0.336472236621213,3.76375498875904,1.144967051807,0.63773428042282,-0.0260150211353974,-0.652528389792183,0.264929553757884,-0.516645202352461,0.375513228435053,3610,40,3208.3609,7619,3947.174,1
100,100,100,41.97,33.29,46.02,36.2,78.69,41316,889.57,0.9,0.6,77.06,80.34,51100000,109.99,4.37814410740966,4.61512051684126,3.6163087612791,0.641853886172395,4.70944010716389,0.470003629245736,3.7605021977869,1.2331801475092,0.63773428042282,-0.00430205111403542,-0.639337260785614,0.28053147087519,-0.450700558725182,0.366252438282959,3620,60,3302.6193,7869,3981.638,1
100,100,100,43.16,34.14,47.48,35.8,80.56,128415,2762.56,1.1,0.7,78.62,82.53,51500000,110.86,4.40133894570625,4.61512051684126,3.60549784517489,0.741937344729377,4.71724808939344,0.53062825106217,3.78781940196884,1.29916354309444,0.63773428042282,-0.0911539311994835,-0.612955002772476,0.301414036862969,-0.417728236911543,0.444969154575756,3580,70,3476.9696,8056,3968.788,1
100,100,100,41.61,32.55,45.6,34.7,84.6,337663,7247.04,0.7,0.5,83.75,85.47,52500000,112.71,4.4496852831477,4.61512051684126,3.57515068878559,0.53062825106217,4.73365134763663,0.405465108108164,3.75208896751182,1.44171590574919,0.63773428042282,-0.329996601434461,-0.665719518798752,0.345819493273763,-0.483672880538822,0.34243897789186,3470,50,3520.206,8460,3911.037,1
100,100,100,42.3,33.04,46.13,34.7,86.11,528944,11302.76,0.8,0.5,85.6,86.62,54200000,115.75,4.4671716878308,4.61512051684126,3.57515068878559,0.587786664902119,4.76003489654901,0.405465108108164,3.76815263500844,1.49499661555332,0.63773428042282,-0.329996601434461,-0.652528389792183,0.418788459483934,-0.483672880538822,0.388081443641465,3470,50,3642.453,8611,4016.525,1
100,100,100,43.38,34.25,47.46,34.3,90.72,834027,17694.49,0.8,0.5,90.74,90.69,55400000,117.45,4.5187404579897,4.61512051684126,3.56388296393925,0.587786664902119,4.77449093060479,0.405465108108164,3.79278891750445,1.65766156402818,0.63773428042282,-0.416848481519909,-0.652528389792183,0.459593473483042,-0.483672880538822,0.459521824814761,3430,50,3935.4336,9072,4028.535,1
82.9,80.3,94.2,14.15,28.9,13.14,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,11100000,54.63,3.8008926161465,4.42962561347316,3.6168412344903,1.90905665524534,4.0187226240872,1.08751957056636,2.71800053195538,-6.26791743501073e-15,0.0152695369943776,1.558227305166e-13,-1.75741141726725e-14,-1.04827180853107,-1.39105197240841e-14,-1.47399886194025,3002.62252074689,163.056485655738,618.936611776859,3626.13746404959,1978.68839937759,4
87.1,85.2,95.6,16.4,31.16,15.22,36.1,43.7411033057851,82041.0339782916,3567.78490926012,3.5,0.6,63.99525,67.5129845422117,16300000,79.61,3.8008926161465,4.47847253294213,3.61361696961339,1.50407739677627,4.38962271129551,0.470003629245736,2.85647020622048,-6.26791743501073e-15,0.168155614327679,-0.0260150211353974,-0.296367906614819,-0.448678132238291,-0.450700558725182,-1.32516473449588,3144.31,52.26,717.354094214876,3809.85009793388,2873.921,2
85.3,83,95.6,14.4,25.91,13.34,36.2198132780083,43.7411033057851,72,3.48,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,17400000,83.99,3.8008926161465,4.45782959808938,3.6168412344903,1.90905665524534,4.44253360251053,1.08751957056636,2.73436750941958,-6.26791743501073e-15,0.102633009756264,1.558227305166e-13,-1.75741141726725e-14,-0.343545213817058,-1.39105197240841e-14,-1.45746173666865,3089.55007261411,167.77705942623,629.871887603305,3731.11611198347,3042.10211721992,4
87.8,85.7,96.8,11.85,24.46,10.98,36.2198132780083,43.7411033057851,106,5.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,18300000,87.82,3.8008926161465,4.48638664999812,3.6168412344903,1.90905665524534,4.48661184986396,1.08751957056636,2.55334381134123,-6.26791743501073e-15,0.193636627216563,1.558227305166e-13,-1.75741141726725e-14,-0.251613917572008,-1.39105197240841e-14,-1.62614041443893,3180.09960580913,172.694323770492,518.332074173553,3840.46887024793,3180.82400207469,4
87,84.7,97.3,12.34,20.17,10.54,38.7,43.7411033057851,189,8.99,2.6,0.4,63.99525,67.5129845422117,19300000,91.99,3.8008926161465,4.47733681447821,3.68135118769314,1.28093384546206,4.53249196049011,0.336472236621213,2.59076704048748,-6.26791743501073e-15,0.164515469629267,0.538522199420008,-0.41508806767394,-0.151521618527136,-0.516645202352461,-1.5937276489066,3366.9,34.8,539.765214793388,3805.4759876033,3560.013,2
90.2,88.5,98,14.89,17.46,13.07,36.2198132780083,43.7411033057851,238,11.26,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,20300000,96.14,3.8008926161465,4.51305489708029,3.6168412344903,1.90905665524534,4.5761532369176,1.08751957056636,2.76568998054862,-6.26791743501073e-15,0.28100009997845,1.558227305166e-13,-1.75741141726725e-14,-0.0519093784704885,-1.39105197240841e-14,-1.42504897113632,3267.02715767635,177.414897540984,651.30502822314,3945.44751818182,3482.17284854772,4
92.7,91.3,98.8,15.08,15.23,13.3,36.2198132780083,10.5,331,15.58,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,22100000,104.16,2.4423470353692,4.54009818924438,3.6168412344903,1.90905665524534,4.65548299986168,1.08751957056636,2.77757626375082,-1.17292025086396,0.372003717438748,1.558227305166e-13,-1.75741141726725e-14,0.140594275807659,-1.39105197240841e-14,-1.41248075592991,3357.57669087137,182.332161885246,158.34,973.35,3772.65575103734,4
94.3,93.2,99.6,14.79,14.26,13.1,36.2198132780083,15.26,439,20.57,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,23900000,112.01,2.78870810411966,4.55702981066016,3.6168412344903,1.90905665524534,4.72747631037206,1.08751957056636,2.75937682826755,-1.00496251664697,0.430246032613339,1.558227305166e-13,-1.75741141726725e-14,0.329017428685895,-1.39105197240841e-14,-1.43166382124496,3415.52839211618,185.479211065574,225.6954,1439.018,4056.98128526971,4
97.5,97.2,99,14.25,13.56,12.86,39.3,22.19,1507,70.34,1.3,0.2,63.99525,67.5129845422117,25800000,120.4,3.14372115126744,4.59005654817804,3.69635146895264,0.832909122935104,4.7990908786254,0.182321556793955,2.72457950305342,-0.760435815360477,0.546730662962521,0.668800019548177,-0.586572744759338,0.530402174246201,-0.58258984597974,-1.46738401183161,3831.75,19.5,316.2075,2163.525,4731.72,1
97.5,96.9,100,14.13,13.5,12.77,36.2198132780083,25.1,6545,304.32,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,28200000,131.12,3.26193531432865,4.59005654817804,3.6168412344903,1.90905665524534,4.88371060052259,1.08751957056636,2.71667952780026,-0.657755771963119,0.546730662962521,1.558227305166e-13,-1.75741141726725e-14,0.787713791934697,-1.39105197240841e-14,-1.47532183196198,3531.43179460581,191.77330942623,354.663,2447.25,4749.14191701245,4
99.6,99.5,100,14.47,13.2,13.05,36.2198132780083,28.3,8937,412.41,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,30300000,140.32,3.37758751602302,4.61115225766564,3.6168412344903,1.90905665524534,4.95102682249094,1.08751957056636,2.73890266458497,-0.544843009464305,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,1.00854092651811,-1.39105197240841e-14,-1.45283134159261,3607.49340248963,195.90381147541,409.501,2818.68,5082.36419917013,4
99.8,99.7,100,15.25,15.52,13.82,37.7,32,7161,328.44,1,0.1,63.99525,67.5129845422117,28400000,130.96,3.49650756146648,4.61313835563727,3.65583960003574,0.693147180559945,4.88249884636038,0.0953101798043249,2.78809290877575,-0.414287627825052,0.630453991025996,0.32139249920639,-0.626146131779045,0.783873320028899,-0.615562167793379,-1.40123551074523,3762.46,9.98,488,3193.6,4937.192,1
97.3,96.3,99.5,43.97,7.08,42.82,36.2198132780083,49.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,74500,157.99,3.91601502669768,4.58802402715312,3.6168412344903,1.90905665524534,5.06884130716062,1.08751957056636,3.80599560078262,0.19261847060607,0.539450373565697,1.558227305166e-13,-1.75741141726725e-14,1.43267304261472,-1.39105197240841e-14,0.498549440455727,3524.18783195021,191.379928278689,2163.324,4787.16,5722.36829979253,4
97.6,96.7,99.6,44.61,7.58,43.61,36.2198132780083,55.7,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,75500,159.67,4.03777421073371,4.59107126160859,3.6168412344903,1.90905665524534,5.07935257205524,1.08751957056636,3.82012699072361,0.421972519431785,0.550370807660933,1.558227305166e-13,-1.75741141726725e-14,1.47299799762561,-1.39105197240841e-14,0.540884481151013,3535.05377593361,191.97,2484.777,5436.32,5783.21758609958,4
99.8,99.9,99.7,48.09,8.18,46.86,36.2198132780083,63,27,569.58,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,80000,168.77,4.15888308335967,4.61313835563727,3.6168412344903,1.90905665524534,5.13444457982254,1.08751957056636,3.89365534806996,0.679554758882203,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,1.69142483726789,-1.39105197240841e-14,0.77108126493163,3614.73736514523,196.297192622951,3029.67,6287.4,6112.81788692946,4
100,100,100,48.21,8.6,47.35,36.2198132780083,63.2,72,1513.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,77000,161.83,4.16200321069592,4.61512051684126,3.6168412344903,1.90905665524534,5.09270671177613,1.08751957056636,3.89609685487789,0.686611806538379,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.52484436835389,-1.39105197240841e-14,0.779019085061996,3621.98132780083,196.690573770492,3046.872,6320,5861.45238278008,4
100,100,100,49.69,8.25,47.91,36.2198132780083,64,38,796.2,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,76000,159.24,4.17438726989564,4.61512051684126,3.6168412344903,1.90905665524534,5.07667269135756,1.08751957056636,3.92572865248426,0.714839997163083,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.46267672937877,-1.39105197240841e-14,0.876918866669845,3621.98132780083,196.690573770492,3180.16,6400,5767.64306639004,4
100,100,100,49.94,8,49.8,36.2198132780083,64.6,33,690.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,77000,161.2,4.18357569595004,4.61512051684126,3.6168412344903,1.90905665524534,5.08883014168131,1.08751957056636,3.93064846955131,0.73601114013161,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.5097225102248,-1.39105197240841e-14,0.89345599194144,3621.98132780083,196.690573770492,3226.124,6460,5838.63390041494,4
100,100,100,53.06,7.64,52.89,36.2198132780083,65.4,61,1276.44,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,65000,136.01,4.19569705648239,4.61512051684126,3.6168412344903,1.90905665524534,4.92005391586502,1.08751957056636,3.9900945408483,0.764239330756314,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.905088214555662,-1.39105197240841e-14,1.09983931533096,3621.98132780083,196.690573770492,3470.124,6540,4926.25680394191,4
100,100,100,49.28,7.75,49.1,36.2198132780083,66.2,38,795.15,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,73009,152.77,4.2076732475291,4.61512051684126,3.6168412344903,1.90905665524534,5.0354579795276,1.08751957056636,3.91760738372205,0.792467521381017,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.30737764668805,-1.39105197240841e-14,0.849797981224427,3621.98132780083,196.690573770492,3262.336,6620,5533.30087448133,4
100,100,100,48.71,9.88,48.67,36.2198132780083,67,46,962.58,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,76583,160.26,4.21950770517611,4.61512051684126,3.6168412344903,1.90905665524534,5.08301796925688,1.08751957056636,3.90620612010658,0.82069571200572,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.48715973777824,-1.39105197240841e-14,0.812093335605188,3621.98132780083,196.690573770492,3263.57,6700,5804.58727593361,4
100,100,100,46.22,5.45,46.17,36.2198132780083,67.8,162,3390.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,76878,160.88,4.2312037449393,4.61512051684126,3.6168412344903,1.90905665524534,5.08685532000766,1.08751957056636,3.85481753165737,0.848923902630423,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.50204156641321,-1.39105197240841e-14,0.647383567900091,3621.98132780083,196.690573770492,3133.716,6780,5827.04356016598,4
100,100,100,47.03,4.65,47.01,36.2198132780083,68.6,234,4899.39,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,71594,149.9,4.24276456734037,4.61512051684126,3.6168412344903,1.90905665524534,5.0166173657738,1.08751957056636,3.87182581567673,0.877152093255127,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.23848918187779,-1.39105197240841e-14,0.700963853780063,3621.98132780083,196.690573770492,3226.258,6860,5429.35001037345,4
100,100,100,45.73,4.81,45.7,36.2198132780083,69.4,289,6057.18,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,65224,136.7,4.254193263164,4.61512051684126,3.6168412344903,1.90905665524534,4.92507740573461,1.08751957056636,3.84438635671233,0.90538028387983,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.921650249649418,-1.39105197240841e-14,0.614970802367763,3621.98132780083,196.690573770492,3173.662,6940,4951.24847510373,4
92.7,92.1,94.8,42.9,4.43,41.61,36.2198132780083,30,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,175045,103.84,3.43398720448515,4.54009818924438,3.6168412344903,1.90905665524534,4.65243537845521,1.08751957056636,3.78191432008113,-0.484858104386811,0.372003717438748,1.558227305166e-13,-1.75741141726725e-14,0.132913331996062,-1.39105197240841e-14,0.427770544293296,3357.57669087137,182.332161885246,1287,2781,3761.06541078838,4
93.5,93.2,94.8,44.04,5.23,42.92,36.2198132780083,31,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,189738,111.82,3.46573590279973,4.5485998344997,3.6168412344903,1.90905665524534,4.72579362831183,1.08751957056636,3.80755098383143,-0.449572866105932,0.401124875026044,1.558227305166e-13,-1.75741141726725e-14,0.324456868297759,-1.39105197240841e-14,0.503179835531774,3386.55254149378,183.90568647541,1365.24,2898.5,4050.09952074689,4
94.2,94.1,94.8,46.31,2.79,45.49,36.2198132780083,32.5,8,46.8,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,198212,115.96,3.51154543883102,4.55597994179732,3.6168412344903,1.90905665524534,4.76183199600147,1.08751957056636,3.85672168964306,-0.396645008684613,0.426605887914927,1.558227305166e-13,-1.75741141726725e-14,0.423829078860294,-1.39105197240841e-14,0.653336932997866,3411.90641078838,185.282520491803,1505.075,3061.5,4200.04954771784,4
95.4,95.5,94.9,44.38,3.54,43.34,36.2198132780083,34,9,52.28,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,216530,125.78,3.55534806148941,4.5685062016165,3.6168412344903,1.90905665524534,4.84245330085602,1.08751957056636,3.8150714793517,-0.343717151263294,0.470287624295871,1.558227305166e-13,-1.75741141726725e-14,0.659538042078674,-1.39105197240841e-14,0.525670325901145,3455.37018672199,187.642807377049,1508.92,3243.6,4555.72811410788,4
95.3,95.6,94.1,47.57,3.1,46.33,36.2198132780083,45.87,20,115.52,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,216000,124.77,3.84737781193461,4.56746831880408,3.6168412344903,1.90905665524534,4.83445484205906,1.08751957056636,3.88300605635765,0.0751186271307423,0.466647479597459,1.558227305166e-13,-1.75741141726725e-14,0.635295063173321,-1.39105197240841e-14,0.73668404436671,3451.74820539419,187.446116803279,2182.0359,4371.411,4519.1461026971,4
97.2,97.7,94.8,47.52,2.95,46.52,36.2198132780083,49.4,23,132.2,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,212063,121.89,3.91999117507732,4.58700621536042,3.6168412344903,1.90905665524534,4.81128964629651,1.08751957056636,3.88197608407585,0.199675518262246,0.535810228867286,1.558227305166e-13,-1.75741141726725e-14,0.566166568868949,-1.39105197240841e-14,0.733376619312391,3520.56585062241,191.183237704918,2347.488,4801.68,4414.83304045643,4
98.1,98.7,95.1,48.68,3.12,48.59,36.2198132780083,53.2,25,143.02,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,188351,107.75,3.9926809084456,4.59612944133594,3.6168412344903,1.90905665524534,4.68905166996879,1.08751957056636,3.90560243762522,0.333759423729587,0.568571531152993,1.558227305166e-13,-1.75741141726725e-14,0.226764864194011,-1.39105197240841e-14,0.810108880572597,3553.16368257261,192.953452868853,2589.776,5218.92,3902.6848807054,4
99,99.7,95.6,52.76,3.93,52.67,43.7,57.3,25,142.35,0.1,0,63.99525,67.5129845422117,187741,106.9,4.06560209335645,4.60517018598809,3.79997350161952,0.0953101798043249,4.68120487226409,0,3.98452969621489,0.478428900681192,0.601332833438701,1.62417070048809,-0.744866292838167,0.206362357194457,-0.648534489607019,1.07999476500504,4326.3,0,3023.148,5672.7,4671.53,1
99.8,100,96,50.04,3.62,50.04,36.2198132780083,61.7,33,187.06,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,176648,100.13,4.13836144763888,4.61313835563727,3.6168412344903,1.90905665524534,4.61640681791408,1.08751957056636,3.93260963903653,0.63368394911706,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,0.0438623896803602,-1.39105197240841e-14,0.900070842050079,3614.73736514523,196.297192622951,3087.468,6157.66,3626.68990352697,4
