"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile","Log_Poverty_Rate_Squared","Mobile_Cellular_Subscriptions_Squared","Internet_Usage_Adjusted","Mobile_Cellular_Subscriptions_Centered","Mobile_Cellular_Subscriptions_Centered_Squared"
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,70.86,1229,384.86,5.74672131147541,1.96690573770492,71.66,69.97,3330000,100.33,4.26070609943733,4.61512051684126,3.6168412344903,1.90905665524534,4.61838251746023,1.08751957056636,3.62255743873369,0.956896731769914,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.0486629795626083,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,2581.65503357143,7086,3633.93386618257,3,3.64449731293653,10066.1089,70.86,2.02737499999979,4.11024939062416
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,77.74,1347,421.77,5.74672131147541,1.96690573770492,78.14,77.29,3370000,102.4,4.35336992542408,4.61512051684126,3.6168412344903,1.90905665524534,4.63860496207433,1.08751957056636,3.62255743873369,1.19965917114236,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.0983490848438759,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,2832.31530214286,7774,3708.90887966805,3,3.64449731293653,10485.76,77.74,4.0973749999998,16.7884818906234
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,44.3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,78.81,62.61,1430000,98.98,3.79098467705109,4.61512051684126,3.6168412344903,1.90905665524534,4.60497016598542,1.08751957056636,3.62255743873369,0.019720803029762,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.0162589978574341,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,1613.98981071429,4430,3585.03711825726,3,3.64449731293653,9797.0404,44.3,0.677374999999799,0.458836890624728
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,53.1,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,78.77,72.98,1950000,121.02,3.97217692824789,4.61512051684126,3.6168412344903,1.90905665524534,4.80418496572371,1.08751957056636,3.62255743873369,0.330230899901499,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.54528400288117,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,1934.60178214286,5310,4383.32180290456,3,3.64449731293653,14645.8404,53.1,22.7173749999998,516.079126890615
100,100,100,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,69,115,67.11,5.74672131147541,1.96690573770492,77.62,83.35,2190000,127.6,4.23410650459726,4.61512051684126,3.6168412344903,1.90905665524534,4.85670681180352,1.08751957056636,3.62255743873369,0.891266188567479,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.703223410007131,-1.39105197240841e-14,-1.17503342320873e-14,3621.98132780083,196.690573770492,2513.88932142857,6900,4621.64817427386,3,3.64449731293653,16281.76,69,29.2973749999998,858.336181890613
100,100,100,24.35,2.04,17.93,36.2198132780083,69,193,106.97,5.74672131147541,1.96690573770492,82.12,87.86,2300000,127.61,4.23410650459726,4.61512051684126,3.6168412344903,1.90905665524534,4.856784569278,1.08751957056636,3.23277873003719,0.891266188567479,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.703463439501244,-1.39105197240841e-14,-0.79928415085913,3621.98132780083,196.690573770492,1680.15,6900,4622.01037240664,3,3.64449731293653,16284.3121,69,29.3073749999998,858.922229390613
100,100,100,30.77,7.98,25.2,36.2198132780083,69.3,380,199.41,5.74672131147541,1.96690573770492,82.37,90.56,2600000,136.5,4.23844490619586,4.61512051684126,3.6168412344903,1.90905665524534,4.92362391710663,1.08751957056636,3.45852244828142,0.901851760051742,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.91684965976717,-1.39105197240841e-14,-0.374610773884544,3621.98132780083,196.690573770492,2132.361,6930,4944.00451244813,3,3.64449731293653,18632.25,69.3,38.1973749999998,1459.03945689061
100,100,100,33.41,4.66,26.35,36.2198132780083,85.3,486,238.76,5.74672131147541,1.96690573770492,98.98,96.99,3310000,162.63,4.44617445449763,4.61512051684126,3.6168412344903,1.90905665524534,5.0976077814408,1.08751957056636,3.53834721980939,1.46641557254581,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.54404672788288,-1.39105197240841e-14,-0.19997873101649,3621.98132780083,196.690573770492,2849.873,8530,5890.42823340249,3,3.64449731293653,26448.5169,85.3,64.3273749999998,4138.0111743906
100,100,100,29.51,6.98,22.82,36.2198132780083,91.49,691,312.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3310000,149.28,4.51622967669144,4.61512051684126,3.6168412344903,1.90905665524534,5.01250022070577,1.08751957056636,3.41805449872858,1.68483119750445,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.22360735324282,-1.39105197240841e-14,-0.457957885253388,3621.98132780083,196.690573770492,2699.8699,9149,5406.89372614108,3,3.64449731293653,22284.5184,91.49,50.9773749999998,2598.6927618906
100,100,100,27.38,7.81,21.27,36.2198132780083,92.88,923,382.26,5.74672131147541,1.96690573770492,91.71,94.06,3740000,154.91,4.53130833738964,4.61512051684126,3.6168412344903,1.90905665524534,5.04927891768846,1.08751957056636,3.3456846717319,1.73387767871487,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.3587439584281,-1.39105197240841e-14,-0.598854192567386,3621.98132780083,196.690573770492,2543.0544,9288,5610.81127489627,3,3.64449731293653,23997.1081,92.88,56.6073749999998,3204.3949043906
100,100,100,26.75,6.96,22.28,36.2198132780083,95.12,963,371.07,5.74672131147541,1.96690573770492,94.4,95.88,3650000,140.75,4.55513925238253,4.61512051684126,3.6168412344903,1.90905665524534,4.95406494260786,1.08751957056636,3.32323584019244,1.81291661246404,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.01886219476494,-1.39105197240841e-14,-0.640527748251808,3621.98132780083,196.690573770492,2544.46,9512,5097.93871887967,3,3.64449731293653,19810.5625,95.12,42.4473749999998,1801.77964439061
100,100,100,25.98,5.18,21.72,35.1,97.39,1093,403.06,0,0,97.1,97.69,3990000,147.08,4.57872353597311,4.61512051684126,3.58629286533884,0,4.99775266826524,0,3.29509585077961,1.89301410336164,0.63773428042282,-0.243144721349015,-0.758057421844736,1.17080086453809,-0.648534489607019,-0.691462094088324,3510,0,2530.1922,9739,5162.508,1,0,21632.5264,97.39,48.7773749999998,2379.23231189061
100,100,100,26.52,8.12,22.29,36.2198132780083,99.65,1103,398.67,5.74672131147541,1.96690573770492,99.79,99.51,3950000,142.62,4.6016640466588,4.61512051684126,3.6168412344903,1.90905665524534,4.96717092268217,1.08751957056636,3.31491301306514,1.97275874187643,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.06374771016396,-1.39105197240841e-14,-0.655741903501677,3621.98132780083,196.690573770492,2642.718,9965,5165.66976970954,3,3.64449731293653,20340.4644,99.65,44.3173749999998,1964.02972689061
100,100,100,23.96,7.12,19.97,36.2198132780083,99.65,1235,439.93,5.74672131147541,1.96690573770492,99.32,100,3920000,139.55,4.6016640466588,4.61512051684126,3.6168412344903,1.90905665524534,4.94556329735254,1.08751957056636,3.21727454350123,1.97275874187643,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,0.990058655471453,-1.39105197240841e-14,-0.82508206628282,3621.98132780083,196.690573770492,2387.614,9965,5054.47494294606,3,3.64449731293653,19474.2025,99.65,41.2473749999998,1701.34594439061
96.5,95.8,97,44.73,59.1,44.14,36.4,32.42,82041.0339782916,3567.78490926012,4.1,1.4,30.79,34.11,24500000,118.8,3.47877551630753,4.5798523780038,3.62167070442049,1.62924053973028,4.78582368568135,0.8754687373539,3.82275453766996,-0.399467827747083,0.510329215978402,0.0391238889286871,-0.217221132575405,0.491997455188217,-0.186921984216067,0.548822301281379,3512.6,135.1,1450.1466,3128.53,4324.32,2,2.65442473630061,14113.44,32.42,20.4973749999998,420.142381890616
96.8,96.1,97.3,52.58,61.72,52.03,35.6,36.6,82041.0339782916,3567.78490926012,3.1,0.8,34.84,38.43,25100000,122.64,3.60004824040732,4.58292457704077,3.60004824040732,1.41098697371026,4.81737411726392,0.587786664902119,3.98117586411646,-0.251975531733008,0.521249650073638,-0.134579871242206,-0.349132422641095,0.58416878092738,-0.384755915097903,1.06808803480949,3446.08,77.44,1924.428,3542.88,4365.984,2,1.99088423998004,15040.5696,36.6,24.3373749999998,592.307821890615
97.1,96,98,54.85,62.49,54.1,35.5,39.93,790,39.02,4.2,1.5,38.2,41.72,24400000,119.79,3.68712792107513,4.58598736657132,3.59731226058845,1.64865862558738,4.79405350061719,0.916290731874155,4.02266952551521,-0.13447568825768,0.532170084168873,-0.156292841263568,-0.204030003568836,0.515760375105345,-0.153949662402427,1.21824513227559,3447.05,145.65,2190.1605,3877.203,4252.545,2,2.71807526372367,14349.6441,39.93,21.4873749999998,461.707284390616
97.4,96.3,98.4,50.97,59.49,50.28,35.9,40.01,1227,60.9,5.4,2,38.7,41.37,23400000,115.82,3.68912942286914,4.58904080405821,3.60821155104648,1.85629799036563,4.76063428861216,1.09861228866811,3.95066662902035,-0.13165286919521,0.54309051826411,-0.0694409611781215,-0.0457364554900069,0.42046866594272,0.0109119466657698,0.961588948060416,3496.66,194.8,2039.3097,3896.974,4157.938,2,3.44584222903548,13414.2724,40.01,17.5173749999998,306.858426890618
97.8,96.7,98.7,52.67,59.04,52.04,36.5,45.88,2635,131.37,6.2,2.2,44.31,47.51,22800000,113.42,3.82602929226117,4.59309760475382,3.62434093297637,1.97408102602201,4.73987588884038,1.16315080980568,3.98285418618874,0.0754714795135513,0.557651097057757,0.0608368589500491,0.0597925765625454,0.362861587355744,0.0768565902930487,1.07404139990727,3569.7,215.16,2416.4996,4487.064,4139.83,4,3.89699589730011,12864.0964,45.88,15.1173749999998,228.535026890619
98.1,97.1,99,57.1,58.8,56.57,36.9,49.76,3515,175.89,6.6,2.3,48.05,51.54,22900000,114.17,3.90721144843092,4.59612944133594,3.63495111208838,2.02814824729229,4.74640929768082,1.19392246847243,4.06216566385787,0.212378204043362,0.568571531152993,0.147688739035496,0.112557092588822,0.380863799414174,0.109828912106688,1.36707925971995,3619.89,225.63,2841.296,4881.456,4212.873,4,4.11338531299479,13034.7889,49.76,15.8673749999998,251.773589390619
98.4,97.6,99.1,56.77,59.12,56.2,36,54.08,4912,246.72,7,2.5,51.79,56.41,22900000,114.62,3.99046443173471,4.59915211366253,3.61091791264422,2.07944154167984,4.75030895165433,1.25276296849537,4.05646960979317,0.364810433416761,0.579491965248229,-0.0477279911567595,0.165321608615098,0.391665126649232,0.175773555733967,1.34525025436144,3542.4,246,3070.1216,5321.472,4126.32,4,4.32407712526383,13137.7444,54.08,16.3173749999998,266.256726890618
98.8,98.2,99.2,57.19,56.97,56.7,35.9,55.76,7158,361.23,5.3,1.7,53.14,58.43,23100000,116.15,4.02105676645227,4.60316818331742,3.60821155104648,1.84054963339749,4.7634551649538,0.993251773010283,4.06371351866858,0.424089633728638,0.594052544041877,-0.0694409611781215,-0.0589275844965761,0.42838963924843,-0.0880050187751485,1.37303262481773,3546.92,167.96,3188.9144,5509.088,4169.785,2,3.38762295299963,13490.8225,55.76,17.8473749999998,318.528794390618
99.1,98.6,99.5,56.19,57.88,55.79,34.4,59.5,67411,3421.48,3.2,1.1,56.91,62.14,22900000,115.67,4.08597631255158,4.60616968632117,3.56671182013973,1.43508452528932,4.75934943683577,0.741937344729377,4.04637905792722,0.556056424899126,0.604972978137112,-0.395135511498547,-0.335941293634526,0.416868223531035,-0.285838949656985,1.30688412373134,3409.04,109.01,3343.305,5896.45,3979.048,2,2.05946759472487,13379.5489,59.5,17.3673749999998,301.625714390618
100,100,99.6,50.73,56.42,50.54,36,63.75,240048,12254.4,3.3,1.3,62.12,65.41,22400000,113.71,4.15496918403854,4.61512051684126,3.61091791264422,1.45861502269952,4.74240720429318,0.832909122935104,3.94603788401542,0.706018687592863,0.63773428042282,-0.0477279911567595,-0.322750164627957,0.369822442685003,-0.219894306029706,0.945713307799684,3600,130,3234.0375,6375,4093.56,2,2.12755778444472,12929.9641,63.75,15.4073749999998,237.387204390618
99.8,99.9,99.8,48.93,57.3,48.89,35.8,70.68,310378,15938.1,2.7,0.9,69.61,71.76,22600000,115.44,4.2581626474515,4.61313835563727,3.60549784517489,1.30833281965018,4.75737611887742,0.641853886172395,3.91062202451252,0.950545388879356,0.630453991025996,-0.0911539311994835,-0.401896938667371,0.411347545166449,-0.351783593284264,0.826646005844193,3572.84,89.82,3458.3724,7053.864,4132.752,2,1.71173476697379,13326.3936,70.68,17.1373749999998,293.689621890618
100,100,100,49.04,57.16,48.81,34.8,73.66,371250,19164.61,2.2,0.7,72.04,75.3,22700000,116.12,4.29945991101692,4.61512051684126,3.57794789340665,1.16315080980568,4.763199050213,0.53062825106217,3.91282268559871,1.05569539895638,0.63773428042282,-0.308283631413101,-0.467852583700217,0.427669550766093,-0.417728236911543,0.833922340963695,3480,70,3612.2864,7366,4040.976,1,1.35291980635161,13483.8544,73.66,17.8173749999998,317.458851890618
98.3,97.8,98.5,48.07,49.29,46.8,36.2198132780083,32,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2e+08,139.28,3.46573590279973,4.59814557105113,3.6168412344903,1.90905665524534,4.94364042527198,1.08751957056636,3.89324785010181,-0.414287627825052,0.575851820549817,1.558227305166e-13,-1.75741141726725e-14,0.983577859130418,-1.39105197240841e-14,0.769758294909902,3560.40764522822,193.346834016394,1538.24,3145.6,5044.695593361,3,3.64449731293653,19398.9184,32,40.9773749999998,1679.14526189061
98.4,98,98.6,47.34,48.99,45.46,36.2198132780083,42.55,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,38.77,47.49,2.3e+08,160.51,3.75067985501938,4.59915211366253,3.6168412344903,1.90905665524534,5.08456706025042,1.08751957056636,3.87825937527534,-0.0420283639617767,0.579491965248229,1.558227305166e-13,-1.75741141726725e-14,1.49316047513105,-1.39105197240841e-14,0.721469889116842,3564.02962655602,193.543524590164,2014.317,4186.92,5813.64222925311,3,3.64449731293653,25763.4601,42.55,62.2073749999998,3869.7575043906
99.3,100,99,43.86,48.23,42.29,36.2198132780083,49,2442,17.09,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2.38e+08,165.66,3.89182029811063,4.60816569496789,3.6168412344903,1.90905665524534,5.11595580895406,1.08751957056636,3.80354652909206,0.185561422949894,0.612253267533936,1.558227305166e-13,-1.75741141726725e-14,1.61677566459894,-1.39105197240841e-14,0.491273105336225,3596.62745850622,195.313739754099,2149.14,4865.7,6000.17426763485,3,3.64449731293653,27443.2356,49,67.3573749999998,4537.0159668906
99.2,99.6,99.1,43.18,47.49,41.84,36.2198132780083,58,4126,28.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2.04e+08,141.79,4.06044301054642,4.60716818865076,3.6168412344903,1.90905665524534,4.9613750194422,1.08751957056636,3.78827219799197,0.503128567477807,0.608613122835525,1.558227305166e-13,-1.75741141726725e-14,1.04382526215263,-1.39105197240841e-14,0.446292124597484,3593.00547717842,195.117049180328,2504.44,5753.6,5135.6073246888,3,3.64449731293653,20104.4041,58,43.4873749999998,1891.15178439061
100,100,100,41.84,48.48,40.64,36.2198132780083,66,8245,57.51,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2.08e+08,144.5,4.18965474202643,4.61512051684126,3.6168412344903,1.90905665524534,4.98017608661155,1.08751957056636,3.75747224557955,0.785410473724841,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.10887325505709,-1.39105197240841e-14,0.357653133141729,3621.98132780083,196.690573770492,2761.44,6600,5233.7630186722,3,3.64449731293653,20880.25,66,46.1973749999998,2134.19745689061
100,100,100,41,49.42,39.76,36.2198132780083,67.97,11442,79.57,5.74672131147541,1.96690573770492,66.84,69.24,2.18e+08,151.26,4.21906643135855,4.61512051684126,3.6168412344903,1.90905665524534,5.02558958587807,1.08751957056636,3.73766961828337,0.854922393138173,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.27113319307708,-1.39105197240841e-14,0.302088392229166,3621.98132780083,196.690573770492,2786.77,6797,5478.60895643154,3,3.64449731293653,22879.5876,67.97,52.9573749999998,2804.4835668906
100,100,100,42.24,47.09,41.21,36.9,70.52,17310,120.01,0.3,0.1,69.56,71.59,2.21e+08,152.79,4.25589635752967,4.61512051684126,3.63495111208838,0.262364264467491,5.03558803545183,0.0953101798043249,3.76676599277101,0.944899750754415,0.63773428042282,0.147688739035496,-0.718484034825029,1.30785770567627,-0.615562167793379,0.384112533576283,3690,10,2978.7648,7052,5637.951,1,0.0688350072695676,23344.7841,70.52,54.4873749999998,2968.8740343906
95.5,96.6,95.1,43.22,47.1,42.22,36.5,70.1,46313,320.19,0.3,0.1,69.57,70.69,2.27e+08,156.77,4.24992279404054,4.56954300834494,3.62434093297637,0.262364264467491,5.06113827626936,0.0953101798043249,3.7891771754293,0.930079950676446,0.473927768994283,0.0608368589500491,-0.718484034825029,1.40338944433301,-0.615562167793379,0.448938064640939,3485.75,9.55,3029.722,6694.55,5722.105,1,0.0688350072695676,24576.8329,70.1,58.4673749999998,3418.4339393906
99.4,100,99.1,48,46.84,46.92,36.7,73.09,168007,1158.55,0.3,0.1,72.6,73.64,2.29e+08,157.72,4.2916915584923,4.60916220725763,3.62966009445396,0.262364264467491,5.06714164353656,0.0953101798043249,3.89182029811063,1.03558281313627,0.615893412232349,0.104262798992773,-0.718484034825029,1.42619224627369,-0.615562167793379,0.765127899833855,3647.98,9.94,3508.32,7265.146,5788.324,1,0.0688350072695676,24875.5984,73.09,59.4173749999998,3530.4244518906
100,100,99.1,44.86,46.74,43.96,35.5,76.01,511677,3521.68,0.3,0.1,75.56,76.52,2.27e+08,156.19,4.33086491057795,4.61512051684126,3.59731226058845,0.262364264467491,5.05745526474015,0.0953101798043249,3.82559327742976,1.13861570891644,0.63773428042282,-0.156292841263568,-0.718484034825029,1.38946773367449,-0.615562167793379,0.557421606422609,3550,10,3409.8086,7601,5544.745,1,0.0688350072695676,24395.3161,76.01,57.8873749999998,3350.9481843906
100,100,100,44.68,44.15,43.9,35.3,80.86,749930,5157.77,0.1,0.1,80.08,81.76,2.29e+08,157.43,4.39271926421262,4.61512051684126,3.5918177412708,0.0953101798043249,5.06531285538695,0.0953101798043249,3.82166056534775,1.30974911457871,0.63773428042282,-0.199718781306292,-0.744866292838167,1.41923139094443,-0.615562167793379,0.54551487622706,3530,10,3612.8248,8086,5557.279,1,0.00908403037433274,24784.2049,80.86,59.1273749999998,3496.0464743906
99.8,100,99.2,44.32,45.72,43.56,35.7,82.64,1348308,9269.7,0.2,0.1,81.99,83.39,2.4e+08,164.39,4.41449382481138,4.61313835563727,3.60277675506052,0.182321556793955,5.1083063212697,0.0953101798043249,3.81374843615981,1.37255683871867,0.630453991025996,-0.112866901220844,-0.731675163831598,1.58629191884666,-0.615562167793379,0.521701415835962,3562.86,9.98,3662.6048,8247.472,5868.723,1,0.0332411500717714,27024.0721,82.64,66.0873749999998,4367.5411343906
6,1.5,28.1,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,4.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1320000,13.52,1.50407739677627,1.94591014905531,3.6168412344903,1.90905665524534,2.67552700939665,1.08751957056636,3.62255743873369,-1.38463168054923,-2.78400173608441,1.558227305166e-13,-1.75741141726725e-14,-2.03503305882716,-1.39105197240841e-14,-1.17503342320873e-14,217.31887966805,11.8014344262295,163.949303571429,27,489.691875518672,3,3.64449731293653,182.7904,4.5,-84.7826250000002,7188.09350189066
